UNITID,cs_stat,cs_pval,noncs_stat,noncs_pval,quadrant
207971,0.6246512545441546,0.039915939344813134,0.7510274417332801,0.0077207171234074815,1
208646,0.4199488268009414,0.1984774800077128,0.8822305872524373,0.00032521647564694156,1
208822,0.7619149163684455,0.006422585510523212,0.8283013693042964,0.0016350694175080985,1
209056,0.12672251031238962,0.7104247793238456,0.9436090971462827,1.2954335878003944e-05,1
209065,-0.19798543271888763,0.5595172655136542,0.9107367208994787,9.749682474611609e-05,3
209506,0.09147033259389262,0.7891036864761983,0.9589678512672514,3.167823911460254e-06,1
209542,0.9041066412734978,0.00013327266697347196,0.9894679590771432,7.2804606799383656e-09,1
209551,0.6620222782820968,0.026480030853025246,0.9824737048958874,7.129938812100915e-08,1
209807,0.806993315379845,0.0026788641504367893,0.9403064951875942,1.6655097445029428e-05,1
209825,0.3251606414119193,0.32921163154749605,0.9348985820021838,2.4411215540679415e-05,1
210146,0.5139592496200488,0.1058170357560739,0.8976239257119283,0.0001771740854788862,1
210401,0.7393704620005568,0.00931282523518043,0.8829453924184789,0.00031676656877166904,1
210429,0.621084053118957,0.04140555593118865,0.8188996721260542,0.002048644966660761,1
210571,-0.3702444251160126,0.26236338630724587,0.8812750151634856,0.00033677842545761075,3
210739,0.4628497525796513,0.15168784157625706,0.8146353653536802,0.002259988645792691,1
211088,0.58414828212873,0.05915194448649973,0.8756474359393616,0.00041132587105502714,1
211158,0.5382645756795086,0.08761015216227086,0.9324135276367435,2.878835910566029e-05,1
211273,-0.19313842785959584,0.5693623500379396,0.26369057511646254,0.43334265533563654,3
211291,0.025151932350302858,0.9414842326486862,0.7902523286882459,0.003795453544414355,1
211361,0.24324459539958712,0.47107024268022696,0.8720887068067192,0.00046452371062764294,1
211440,0.21466788600356568,0.5261648842999742,0.8788620333228432,0.00036736303939798796,1
211477,0.19618364535410987,0.5631690613795397,0.311505299671312,0.35108441562204357,1
211583,-0.029790662264520207,0.9307128647447258,0.9301006704323673,3.338108215837167e-05,3
211644,-0.15897280926821106,0.6405858501977589,0.8548718246039005,0.0007989555761681551,3
212009,0.11717428510409392,0.7315187866695877,0.766126835212662,0.005966175605338906,1
212054,0.3075695673718643,0.3575253633335919,0.8267211950723661,0.001699770207106652,1
212106,0.5485413705249076,0.08058033606910635,0.8616956713146398,0.0006499498464643047,1
212115,0.2806904173813352,0.40311268197446504,0.8924935320397953,0.00021910023835189544,1
212160,1.3877787807814457e-17,0.9999999999999998,0.920558264514964,5.854468408999791e-05,1
212197,-0.2563280871351796,0.4467592398078937,0.576768717171201,0.0632306459441445,3
212601,0.3999999999999999,0.22286835013351997,0.7703525364281567,0.005532678927788687,1
212805,-0.0029341207206248637,0.9931688210133067,-0.41939938289924406,0.19912679816367934,4
212832,0.3,0.3700831222820675,0.8201958121036906,0.0019874352808541967,1
212911,0.5920114967714111,0.05500679164433597,0.48669369768982773,0.1289788627449352,1
213020,-0.11129455418014327,0.7445928068866201,0.9178660223169046,6.77477665669737e-05,3
213251,0.43532703458264055,0.18081940462064716,0.5471882940297509,0.08148367224466328,1
213303,0.43895978830741644,0.17679315313945554,0.7605041151422243,0.006581034526103756,1
213321,-0.7120515383786126,0.01396347220165622,0.6605917409358683,0.026925091248282833,3
213349,0.05992606321573269,0.861062543253257,0.871517429926599,0.0004735260110409272,1
213358,0.5905607458629349,0.05575617216928643,0.8181140987821423,0.002086421649089705,1
213367,0.11783756261996822,0.7300478872177297,0.9453556236289495,1.1272963127895557e-05,1
213385,0.1500455666913327,0.6596844842775696,0.5694894369237642,0.06743634505300912,1
213507,0.610847221781526,0.04589341607044635,0.6001612587787943,0.0509245660037219,1
213543,0.2722573794829865,0.417976551323916,0.6590261338966491,0.02741819678420392,1
213598,-6.938893903907228e-18,0.9999999999999998,0.7435094172590637,0.008722512471546413,3
213613,-0.2285048159545222,0.49915554129115314,0.4826673708491679,0.13265097525651215,3
213783,-0.21061953138798983,0.5341810143849621,-0.31269879414831026,0.34914324783644385,4
213826,-0.39211446511669734,0.23297248374370655,0.7959545175756899,0.003382499322454414,3
213987,0.03131975024882362,0.92716444952019,0.28290125117569714,0.39925957137672063,1
213996,0.1298412191092747,0.7035734690385337,0.9297151138690816,3.4198293561529896e-05,1
214041,0.40672867632520177,0.21445381269933605,0.9498272802880819,7.72723161159849e-06,1
214069,0.3414982789353576,0.3040251427515063,0.7205054954671772,0.012377332687044147,1
214157,0.3416344985008783,0.3038196975023081,0.6175511597118736,0.04291838513235121,1
214272,-0.4999999999999999,0.11730680301423828,0.8728917570366433,0.0004520888641076465,3
214883,-0.0952329347091827,0.780607887858272,0.5920451529480497,0.054989488715003865,3
215062,0.3230596471768835,0.33252864165272145,0.8495040522160036,0.0009331893588820416,1
215266,0.23162968851095275,0.49314118451763495,0.8003461237467939,0.0030879303679423194,1
215284,-0.137037037037037,0.687841372264822,0.48948917694074745,0.12646780849798997,3
215293,0.22618538369224872,0.5036402693742448,0.9683463469655396,9.98898169466637e-07,1
215442,0.7226288448470016,0.012000364904883935,0.8776416911872433,0.0003836100433208909,1
215655,-0.018458480505051493,0.9570418695376602,0.8194689477341524,0.002021590397375756,3
215743,0.3999999999999999,0.22286835013351997,0.17192089218475354,0.6132318142044353,1
215770,-0.18977097081756722,0.5762418920411309,0.915248207386518,7.771987237910418e-05,3
215798,-0.04488266597847976,0.8957489686685459,0.2807586809608578,0.4029934371584189,3
215929,0.4967331386427268,0.12010687913463161,0.9556612237555173,4.468266420083219e-06,1
215947,0.47157875605598787,0.14310456556939952,0.606302478560113,0.04798923841933054,1
216010,0.24084426184369434,0.4755942801482322,0.8688147168429018,0.0005179192544088928,1
216038,0.40898221263541834,0.21167834022411175,0.8547638665099969,0.0008015025711197685,1
216278,0.01288162839463388,0.9700146763309786,0.8800071566153853,0.00035259710906293334,1
216287,0.1313733821735391,0.7002147477181642,0.0012748394472058833,0.9970319123754148,1
216339,0.27162366279814937,0.41910409916997493,0.9443668472582494,1.220273589211622e-05,1
216357,-0.49999999999999983,0.11730680301423833,0.3803534579668664,0.2485286251314158,3
216524,0.2079122846609385,0.5395696906320308,0.8056520279308785,0.0027579518103000144,1
216597,0.3485079433356466,0.2935517877818973,0.10649840733075554,0.7553025442937151,1
216667,0.6675339335144489,0.024813800441911994,0.8495996927550262,0.0009306586005618286,1
216694,0.4999999999999999,0.11730680301423828,0.40790950827490297,0.21299681974549872,1
216764,0.3054402179243011,0.36103538040675087,0.942128712783706,1.4525061536634123e-05,1
216852,0.3935027958751798,0.23117454618205138,0.4857524984862099,0.12983139087428652,1
216931,0.09999999999999995,0.7698749998921364,0.6905970747721196,0.018640117601322503,1
217059,0.6650477777388794,0.02555591476245016,0.9325567519466985,2.8520846774589986e-05,1
217156,0.5148395432158435,0.1051180497882355,0.7681477533889209,0.005755858632561258,1
217235,-0.6172318590209832,0.04305697009786319,0.8227918096148722,0.0018689581948678072,3
217305,0.7633764202106608,0.0062614120656751164,0.8780913455316492,0.0003775615012785781,1
217402,0.37596705082281606,0.2544791354142404,0.9257388557306735,4.355239313884596e-05,1
217420,0.520646217238198,0.10058256904714978,0.9646311480852395,1.6370757333375046e-06,1
217484,0.2989639699163229,0.37181915473425803,0.9362901224985771,2.2194708846655243e-05,1
217518,0.795898350195993,0.003386396675585251,0.687307512501902,0.01944498565202155,1
217688,0.6108903140714741,0.04587385158190345,0.2239682283411762,0.5079434999046184,1
217749,-0.0009921446050136784,0.9976900822043684,0.7249730332576088,0.011593918083520149,3
217776,0.05266400752650642,0.8777830795392378,0.9031561868424605,0.00013912435048076102,1
217819,0.6053400712636962,0.04844135211689035,0.9420486748162894,1.461396769582926e-05,1
217864,0.05682091395258813,0.8682061087417005,0.44339932119342584,0.17194779035174035,1
217873,-0.19950799433466265,0.556438780319876,-0.17403754974838412,0.6088008754523545,4
217882,0.2849472371529533,0.39571005919271296,0.9361106248102695,2.247157608508913e-05,1
217934,6.938893903907228e-18,0.9999999999999998,0.4661461527705278,0.14840962755382037,1
218061,-0.4109974682633932,0.209214478368787,0.8704035573369511,0.0004914577631557739,3
218070,0.7251061349210512,0.011571143633542783,0.8869301779576139,0.00027267157908412467,1
218229,-0.3772167680771589,0.2527755828493746,0.7425901965604986,0.008851188807635768,3
218238,0.282624981791857,0.39974006383738,0.6593811123997881,0.027305838401448335,1
218663,0.21620129179960618,0.5231418607264898,0.79979102619299,0.0031240703230396927,1
218724,-0.0801388377222877,0.8148112526466613,0.8952931926723643,0.00019538300781503072,3
218733,-0.09999999999999996,0.7698749998921364,-0.47661337428982853,0.13829613687630044,4
218742,0.1197736376423817,0.7257590847577623,0.6882784900779148,0.019204882204770037,1
218964,0.7474606781697888,0.008184881637759614,0.9405536367492544,1.6352957442393165e-05,1
218973,0.3999999999999999,0.22286835013351997,0.6514269367805394,0.029902442837578508,1
219000,0.5151035254191516,0.10490902506451796,0.596029577631015,0.05296721938883581,1
219082,0.753086979159491,0.007461628864018024,0.6478904099449975,0.031110828047989588,1
219204,0.3895870958073525,0.2362663462670575,0.7281183623670869,0.011064351882177423,1
219347,0.6273804269322274,0.038801697682206586,0.8646927128847229,0.0005915993054999322,1
219356,0.4918228188627676,0.12439567850475935,0.8602523713064185,0.0006795517202879417,1
219471,0.19999999999999996,0.5554454421055853,0.7967082626781711,0.0033305194734742334,1
219602,0.04658125948590591,0.891823162929162,0.19372170956931772,0.5681740205277382,1
219709,0.46034104421030875,0.15421276575183182,0.9119781090250165,9.171051288996966e-05,1
219833,0.3268446740073616,0.3265656829465477,0.8166961989694217,0.0021559185654957927,1
219976,-0.22785001296878993,0.5004198633685972,0.8912313126131467,0.00023048192844080085,3
220075,-0.7319647626468997,0.010440857626688097,-0.22053664424204455,0.5146348542979002,4
220516,0.26936393333893077,0.42313668347520206,0.061206650005953045,0.8581191742936213,1
220613,-0.39262723917260917,0.23230747797128304,-0.3856050565746206,0.2415105663052555,4
220862,0.23189514332602265,0.49263174645012847,0.945298220796803,1.1325400020775316e-05,1
220978,0.25747944754907426,0.4446484352093458,0.95032559504419,7.3931976242635395e-06,1
221351,-0.20056676451253574,0.5543020521755506,0.8897231060401936,0.00024466511933373964,3
221519,0.5130411699533378,0.10654923711684983,0.7466910010198649,0.00828765695037592,1
221661,0.3275050343245381,0.32553123355947583,0.8766940641661507,0.0003965973760048424,1
221740,0.6401307145958529,0.033881568649302515,0.7520831233367041,0.007587105439018934,1
221759,0.28648218509005197,0.3930574538928421,0.9792978622143533,1.50161843593687e-07,1
221838,-0.3774813244276569,0.2524157916107808,-0.3940878915481153,0.23041925763267973,4
221847,0.3469496191107822,0.2958627203703187,0.7640908995974076,0.006183709621021605,1
221892,0.8258350756319165,0.0017368803203065284,0.8109062079020594,0.0024577702326898476,1
221971,0.4005158536629507,0.2222164928646309,0.5816132966217047,0.060532261589048224,1
221999,0.561402437310281,0.0723252604273232,0.8663719642580678,0.0005606871125114168,1
222178,0.48159909416892616,0.13363628868063018,0.9258066534779785,4.3378081346848525e-05,1
222831,0.5569467950511876,0.07511781552807756,0.9529521502529247,5.812026537691953e-06,1
222938,0.03784461501673064,0.9120368763492483,0.6349540259972458,0.03582317964977195,1
222983,0.39754949484314994,0.22598024637581507,0.7560417245073384,0.007101107657595932,1
223232,0.2646229307088883,0.4316574400643126,0.7936964281402903,0.003541825195763825,1
224147,-0.10102851359130542,0.7675640166019256,0.9450756272761835,1.153051448119614e-05,3
224226,0.0013621367478691693,0.9968286672118584,0.9505536827573443,7.244068841046295e-06,1
224545,0.45838154016456234,0.15620304162499618,0.8086774595689833,0.0025819643146580257,1
224554,-0.22085211918139555,0.5140181335784771,0.9786277686519934,1.7313928836398217e-07,3
224776,0.32141030230123635,0.33514496034282126,0.5647511741314739,0.07027289457845629,1
225247,0.8164838130940293,0.002166475250029352,0.7782993193601442,0.004780803844970442,1
225414,0.6504153999874454,0.03024464189485739,0.9643897011223741,1.687378717440227e-06,1
225432,0.6435466904287505,0.03264141604044532,0.9539278272716699,5.296514187846636e-06,1
225502,0.7253396929930709,0.01153125886687473,0.9843335443380736,4.315313788489984e-08,1
225511,0.8749961562898381,0.00042069771991926297,0.9919974999600988,2.12298262112382e-09,1
225575,0.2557661493741985,0.4477911454893224,0.7322655543744631,0.010393200790156019,1
225627,-0.3454273164978175,0.2981298558998824,-0.32889654748115965,0.3233571785147815,4
226091,0.6539809799188502,0.029050547322600078,0.8704412096082935,0.0004908433548006761,1
226231,0.0818486860905912,0.8109210246863283,0.15292081630830912,0.6535127127462175,1
226383,-0.19020761790021148,0.5753480290903586,0.8287960702972486,0.0016151978899404313,3
226471,0.004543217152753465,0.9894226935907569,0.9105308815149379,9.848260213491121e-05,1
226587,0.34593399611823294,0.29737421289722865,0.6016175738881931,0.05021764775240583,1
226833,0.4017098710459484,0.22071197946858426,0.4263413677610285,0.19101640630384026,1
227216,0.6615816852433246,0.02661654761051289,0.9962989676194406,6.646063562530963e-11,1
227331,0.19224636127089745,0.571181654839302,0.884100330058696,0.0003034671066013469,1
227368,0.6338272921603884,0.036255842954266655,0.15628383582082406,0.6463185987430209,1
227526,0.6389442833067875,0.03431989788947352,0.8002402300046324,0.0030948005597256434,1
227757,-0.18847137988632773,0.5789054723316023,0.6434084644524061,0.03269097120667607,3
227845,0.36020216090434265,0.2765290408246343,0.9372121491784786,2.0813564506960222e-05,1
227881,0.713607854595087,0.013661052223116196,0.9822717740489373,7.504946756681457e-08,1
228149,0.3605559262039525,0.27602289409360575,-0.16617417090315462,0.6253201840785387,2
228246,0.4526256396165497,0.16214139478580525,0.5899986964156301,0.056048358643740664,1
228343,0.5988225439323659,0.051580390274583075,0.863845623732699,0.0006076728277937145,1
228431,0.8452597903131825,0.0010508113497808532,0.9706862773672544,7.094227862110198e-07,1
228459,0.7697055470815134,0.00559749860301099,0.9961468570365928,7.964982785434118e-11,1
228468,0.5080917227950837,0.11055328671635499,0.8763339857678947,0.00040161864277248613,1
228529,0.848536453183729,0.0009590854253581847,0.7712735270205434,0.005441362667519255,1
228705,0.3031151978254145,0.3648881173525328,0.5870844361542095,0.057580112664327006,1
228723,0.5967359988763757,0.052614069174608695,0.9892622878220932,7.940117887829164e-09,1
228769,0.35313603331698257,0.28674739070645244,0.9978256731828449,6.0816805744239276e-12,1
228778,-0.26120239354533537,0.4378552506513106,0.9400599445893429,1.696077305286776e-05,3
228787,0.6898475890178867,0.0188213620481573,0.9280655833781598,3.786930066324963e-05,1
228796,0.5772369205542958,0.06296637375761427,0.9247060646551624,4.627474221155677e-05,1
228802,0.13919354910107723,0.6831478658409101,0.988092730654308,1.2622590036097943e-08,1
228875,0.5569827791375512,0.07509497836485039,0.8757108756451608,0.00041042150968747913,1
228981,0.04483084266881718,0.8958687766125211,0.8800477916140081,0.000352081544204881,1
229018,-0.4528112230787707,0.16194778189759376,-0.4354816660489448,0.18064689585298888,4
229027,0.7589728249170702,0.006756239703090198,0.974953031048619,3.5169360244838725e-07,1
229063,0.5321883710040071,0.09195134884814493,0.7984900791899002,0.003209998786899496,1
229115,0.6430860543676283,0.032806762670520635,0.9886938743948246,1.0006477973804271e-08,1
229160,0.42692694996803027,0.19034154357097557,0.8856137136920096,0.0002866868189311365,1
229179,-0.6738071899846035,0.023009254798207063,0.9717692206136106,5.998178437492978e-07,3
229267,0.5911818965415885,0.055434471802904194,0.9368922932384893,2.1284982631470375e-05,1
229814,0.22177630898576634,0.5122132593546982,0.9509159196326312,7.012005084617584e-06,1
230038,0.1770259531836995,0.6025651161936479,0.9268335344245807,4.0802703450739716e-05,1
230047,0.6401432226267969,0.033876968502129505,0.2488342517893234,0.4606113482842956,1
230171,0.5991505014582738,0.05141919478350276,0.9240194623482031,4.815543573845245e-05,1
230603,-0.008782562829190932,0.9795541941537982,0.9150190354046734,7.864341344480053e-05,3
230728,0.30703785756706264,0.35840017474416885,0.7113323893154623,0.014104833255550784,1
230737,0.5056912608291106,0.1125298160413354,0.9018070834828427,0.00014776442321437394,1
230764,0.8004682864514122,0.0030800187494691303,0.9847291084992614,3.8484084075497055e-08,1
230782,0.7677997083669533,0.005791685025310584,0.7906229887046736,0.0037675312122615904,1
230807,0.48020372950838847,0.13493026375813105,0.8691717898613126,0.0005118806731037563,1
230852,0.6284046108767569,0.03838919197945048,0.9516537183470397,6.557078626579338e-06,1
230959,0.5148872941134354,0.10508021991863518,0.8817740275919528,0.00033070239451987965,1
230995,0.4409246787953305,0.1746384713151591,0.7018112483815789,0.01607496276695714,1
231059,0.5650576943746488,0.07008701361814298,0.8799524631419238,0.00035329194746869176,1
231165,0.1339342502582,0.6946117259197314,0.41887017489977363,0.1997534048333305,1
231174,-0.060408086620492074,0.8599544468805654,0.3702858724157724,0.262305791081618,3
231420,-0.4525126605883501,0.16225933208515794,0.3878912511250907,0.23849156881522945,3
231581,0.5290754618456394,0.09422925199184101,0.8320155200459199,0.0014902580895317227,1
231624,0.11056539508385681,0.7462184438623152,0.7730704842700638,0.005266393463349815,1
231712,0.16923043816857286,0.6188807123636797,0.5860747352203552,0.058117395980747215,1
232043,0.16230861351605885,0.6334985422481331,0.8597172540608203,0.0006907814353706824,1
232089,0.1,0.7698749998921364,0.6969419094272754,0.01715542070134106,1
232186,0.5774730183776949,0.06283339500159676,0.9793767371354147,1.4762123755194116e-07,1
232256,0.4662524041201567,0.14830470736655949,0.6081244702162761,0.04714127870187075,1
232265,-0.4733646312031286,0.14138706100697143,-0.0355874005544323,0.9172673828675529,4
232423,0.7192412775544942,0.012605799852185177,0.9673311295976079,1.1496840584979958e-06,1
232557,0.6210580704304374,0.04141654511725664,0.783899176725059,0.004298253821182847,1
232566,-0.11227430877439654,0.7424099481341645,0.9134525529518869,8.518298270213859e-05,3
232609,0.12737877418422605,0.708981454184865,0.8972634292467936,0.00017990233689951622,1
232681,0.7415803227755124,0.008994144059573264,0.8390544821493457,0.0012424150290771341,1
232706,0.031997884750295684,0.925591142178185,0.8345706898363741,0.0013963681665069535,1
232937,0.2600114408375254,0.4400230005972963,0.8958029607378252,0.00019128401428994396,1
232982,0.7894922246804703,0.0038531920285005384,0.975534771801518,3.166671484357239e-07,1
233277,0.4438817643396763,0.17142621254376353,0.8717621425283159,0.00046965376181743536,1
233295,-0.14991236245026524,0.6599708747674806,0.3672508816760724,0.266542168247298,3
233374,0.8598442156549331,0.0006881045022081103,0.8005963009784792,0.0030717443090912777,1
233426,-0.14907119849998593,0.66178033051916,0.5158692433173095,0.10430424980625957,3
233684,0.8916757702050623,0.00022642409427407582,0.904082447386555,0.00013341925182116604,1
233897,0.3999999999999999,0.22286835013351997,-0.6398426000551267,0.03398765107926554,2
233921,0.27834919179928846,0.4072128965422633,0.9320232814316322,2.9527034243793243e-05,1
234030,0.604576829426317,0.048801978445910714,0.9544605397692276,5.0303533452419175e-06,1
234076,0.23649408280888462,0.48384283774688447,0.8168884187917431,0.0021463973632270764,1
234085,0.13848695787245227,0.6846846153714266,0.5993117627470821,0.05134005945116424,1
234155,0.04044226975606633,0.9060213749063204,-0.12814672085130002,0.7072935944457094,2
234207,0.419645145403337,0.19883620533874102,0.7541167880533872,0.007334492504165586,1
234827,0.8004629909552693,0.003080361389080289,0.9712469447597187,6.509029010480879e-07,1
234915,0.167749113164878,0.6219988547564043,0.6735570514815924,0.023079368210444567,1
235097,0.37911929747858303,0.2501947100840275,0.9694437390730805,8.536017704590807e-07,1
235316,0.5826129710867587,0.05998534909071697,0.9158361412809444,7.538846622582893e-05,1
235422,0.16081277874821476,0.6366732430324089,0.7755781803062319,0.005029189494515734,1
236230,-0.18489083076620735,0.5862684319350767,0.8707197363346095,0.00048631639920688227,3
236328,0.5244402976702991,0.09768926794176705,0.7302038387465883,0.010723044591441558,1
236452,-0.1104954183969685,0.7463745036046885,0.6910944584469273,0.018520528676331655,3
236577,0.49714871985125064,0.11974832004716778,0.9349161459131823,2.4382221054583832e-05,1
236595,-0.0602549944334038,0.8603063573822612,0.8813279128862155,0.00033613035504300473,3
236896,0.3384918060117705,0.3085787467448055,0.8836193949640029,0.00030895264204984567,1
236939,0.793673556745873,0.0035434668593835373,0.9885777538444253,1.0475588253639936e-08,1
236948,-0.10390546532094241,0.7611088165220914,0.9558919197063311,4.366062672720401e-06,3
237011,0.31875093770816654,0.33938629036043483,0.9782868678054479,1.8582693727472785e-07,1
237066,0.4575321558640467,0.157070704824785,0.8425330742005313,0.0011320423705621647,1
237118,-6.938893903907228e-18,0.9999999999999998,0.5673997584721486,0.06867763356747442,3
237215,-0.4999999999999999,0.11730680301423828,0.6104214488798945,0.04608703207517076,3
237330,0.3427732086742724,0.3021052684863083,-0.3256443997200109,0.32845038691478834,2
237367,-0.09999999999999998,0.7698749998921364,0.6969897916821828,0.017144549613408736,3
237525,0.10166697107708234,0.7661303094334792,0.8734243366638481,0.0004439822486315646,1
237783,0.13616557261444212,0.6897408753588499,0.3845388579500574,0.24292602880355352,1
237792,0.3260041659511975,0.3278848653124083,0.6742796344335555,0.022877242120815072,1
237950,0.2074358642103687,0.5405202955462738,0.5549245323330351,0.07640871347175056,1
238032,0.2873080118339727,0.39163398189374377,0.8411288383388037,0.0011756709506375376,1
238430,0.7330508130680856,0.010269530645325556,0.9288430631293327,3.6103252469395e-05,1
238458,-0.13065910866045818,0.7017799421194202,0.9131476036675465,8.65029332536166e-05,3
238476,0.11872338529424875,0.7280847396395479,0.7025573784274444,0.01591383267658108,1
238616,0.5302267114521321,0.09338254021457312,0.43552777646556473,0.18059547392194708,1
238661,-0.502691175732941,0.1150319878160535,0.6116736193564247,0.04551922182478434,3
238980,0.03073960590446724,0.9285106006369307,0.8856371645882156,0.0002864324708080137,1
239105,0.36444269647059185,0.2704961455260938,0.9263925288694312,4.189393840088789e-05,1
239716,0.08190183658369496,0.8108001583314529,0.6124173459527882,0.04518426490928158,1
240189,0.24738993697939657,0.46330354717489614,0.9306554088676476,3.223166014273207e-05,1
240268,0.11061487036934856,0.7461081108449351,0.8797310975845373,0.00035611483957994966,1
240277,0.7481882821175043,0.008088582919389175,0.9158001852453378,7.552949192712855e-05,1
240329,0.47303334330891783,0.14170467941704815,0.8839556106649276,0.00030510993083869873,1
240338,0.24411262401132078,0.4694390437125933,0.6421695772633407,0.033137477631181744,1
240365,0.3157552622781527,0.34419764789520463,0.8966081940498253,0.0001849429828236569,1
240374,0.8425401722979378,0.0011318249758800387,0.915011837266587,7.867255651959965e-05,1
240392,0.5131375531532034,0.10647221386777968,0.8508435618882553,0.000898212667441575,1
240417,0.40104911275438165,0.22154382059520825,0.9247708576087823,4.610021755318133e-05,1
240444,0.7336753441644253,0.01017193936210396,0.8818249280162074,0.00033008733370272616,1
240453,0.6733927480065462,0.023125504644776446,0.9690224486248578,9.073006705101596e-07,1
240462,0.6492725236414814,0.03063457290346739,0.96693507054123,1.2130531716960196e-06,1
240471,0.5614696037235255,0.07228370533598841,0.8934411453912842,0.00021084039594184586,1
240480,0.269828057501894,0.42230691558896205,0.9343478801687507,2.533382570495479e-05,1
240727,0.06296007016708194,0.8540916550857363,0.9331278333517172,2.7473107069560394e-05,1
240754,0.18831274409191298,0.5792309298677121,0.1500664302303831,0.659639631165657,1
242617,0.3860437205866693,0.24092959225428412,0.021166477532816058,0.9507457564092094,1
242635,0.6013449264141314,0.05034947971443957,0.5974635051839131,0.05225206588672268,1
242653,0.3999999999999998,0.22286835013352022,0.07317646967605418,0.8306899320940798,1
242662,-0.29999999999999993,0.37008312228206774,-0.37325879282108276,0.2581933289040434,4
242705,-0.5039082240148424,0.11401264560933484,-0.49579113435135536,0.120922180201955,4
242972,-0.6694895181555789,0.024240882601086814,-0.7776531256291347,0.0048389504962591985,4
243197,-0.8186481917240626,0.0020606821334507334,-0.7093208640576798,0.01450570780975588,4
243221,0.6036759438188742,0.04923000920840277,0.5188204040154799,0.10199462971962288,1
243665,0.48246465242352266,0.132837594639336,0.7850209110696436,0.004206095165854712,1
243744,0.27534773626545656,0.41249909652392025,0.14193839467978092,0.6771884398086507,1
243780,0.30153041222001004,0.36752626135357025,0.9699207150223443,7.958077168090966e-07,1
248934,0.7816096927693243,0.0044909708347579715,0.9520292067088019,6.334471073523932e-06,1
251312,0.17060678360673143,0.6159885915654292,0.3660564570537934,0.26821992813080553,1
262086,0.15254023741252554,0.6543285235849492,0.05056670635480205,0.8826206500738485,1
363934,0.7094191320626303,0.014485935744994568,0.5361297116056607,0.08911965074549473,1
366252,0.2859991051294288,0.3938913274485553,0.8362363219983731,0.001337599491342482,1
366711,0.5820353346054606,0.06030095754636809,0.9914043501867733,2.926274633456838e-09,1
367884,0.11253011200353029,0.7418403071133051,0.9458073328852481,1.0866821342539099e-05,1
377555,-0.3427100014976636,0.3022002936215545,0.9058940047670988,0.00012277860974390297,3
377564,0.41136279505388984,0.20876966200865132,0.9422187034088975,1.4425597376258594e-05,1
384254,0.24779335493985394,0.4625508531004872,0.4821322852087534,0.13314392716988405,1
409315,0.2918024468573396,0.3839321935318733,-0.24870033923016602,0.4608606580932597,2
409698,0.769837778636661,0.005584205595929104,0.9845675982893982,4.03404946791058e-08,1
413413,0.12315278328491933,0.7182905562334453,0.8841626717614195,0.0003027614899543996,1
420042,0.054950447076481085,0.8725135248660181,0.19510262121408134,0.5653645618476993,1
430184,0.42327219121471565,0.19457712878405786,0.7737583482250043,0.0052005254833669,1
433387,0.9232833499981743,5.023621120133285e-05,0.991158702854377,3.320699372014777e-09,1
433536,-0.29999999999999993,0.37008312228206774,0.10005824411773227,0.769744085209885,3
437097,0.5559604620706667,0.07574559785384007,0.5231929763291405,0.09863436169748276,1
438498,0.12403636775457545,0.7163412887091429,-0.08376429704137595,0.8065672065100142,2
438586,-0.00221392869059385,0.9948455397690753,-0.4924363843830033,0.12385449930631755,4
440749,0.07453559924999295,0.8275855965776872,0.27012203559489784,0.42178174289778564,1
441937,0.8575989358856715,0.0007366154612555704,0.9708555764763672,6.913401819226984e-07,1
442569,-0.12330977045357676,0.7179441178276078,0.6115903076395633,0.04555684980142849,3
443410,-0.15964781716685766,0.6391495182569854,-0.3005232026608797,0.3692079883412005,4
443766,0.19999999999999996,0.5554454421055853,0.2223237191816673,0.5111454906138558,1
443784,0.46874940824542305,0.14585235941684635,0.729412236571119,0.010851684582753634,1
445027,0.17443366789411113,0.6079729587207361,-0.2935427242580839,0.3809706241726363,2
445133,-0.3265183034252642,0.3270775867213905,-0.6825669835130082,0.020648080764170157,4
445267,0.38741300118070765,0.23912129657943318,0.876953528743451,0.0003930087615258572,1
445692,0.5782863302073731,0.062376764582556705,0.5782863302073731,0.062376764582556705,1
446640,-0.11141749952286467,0.7443187961001163,0.46799416481874745,0.14659139138067695,3
447689,0.7895676156938896,0.0038474363795496483,0.952868684545916,5.857857149975063e-06,1
449038,0.5529154177608838,0.07770581101582943,0.674700701637071,0.022760039563029615,1
449339,0.16627137928992408,0.6251150035257487,0.8618905685114695,0.0006460284415636122,1
450298,0.14348601079588785,0.6738356425772041,-0.33004772497948565,0.3215645078613707,2
450377,0.6025430186254646,0.049771938258440264,0.47887922013783957,0.1361658517330065,1
450933,0.3386254087025547,0.30837561026894494,0.6589352841326187,0.027447005032265964,1
451820,-0.3297661489021288,0.3220024987793986,0.5807769645909369,0.060992402823812096,3
453163,-0.32800117778216176,0.32475518167213113,0.5361626152736032,0.08909625621737714,3
453215,0.1358608633709012,0.6904054203006214,0.10950493021201252,0.7485843730623033,1
458919,0.2845488909492906,0.39639990537834013,0.4796657270759693,0.1354312868759211,1
458964,0.27323500104022896,0.4162399901891188,0.40480486704593494,0.21684013872912244,1
459994,0.542609757679739,0.0845902371960022,0.7987372175785222,0.0031935418068978092,1
475121,0.9274736515428186,3.925770493407375e-05,0.9130049179452561,8.712587914952765e-05,1
